"id","card_id","creation_date","last_update","provider_card_id","design","activation_date","deactivation_date","deactivation_reason","shipping_address_id","pin_set_date","pin_id","last_pan_digits"
"199,587","110,772",2020-01-14 10:55:20,2020-07-20 08:42:18,"110772_1",black_physical,2020-01-24 21:28:37,2020-07-22 13:20:46,program_terminated,,2020-01-24 21:28:46,,
"199,591","110,787",2020-01-14 13:43:10,2020-07-20 08:42:29,"110787_1",black_physical,2020-01-24 16:44:13,2020-07-22 13:20:46,program_terminated,,2020-01-24 16:44:57,,
"199,595","110,801",2020-01-14 16:21:07,2020-01-14 16:21:07,PENDING-5-9901733-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,599","110,805",2020-01-14 17:41:16,2020-07-20 08:42:46,"110805_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,603","110,818",2020-01-14 20:13:52,2020-07-20 08:42:58,"110818_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,607","110,824",2020-01-14 21:19:01,2020-07-20 08:43:03,"110824_1",black_physical,2020-02-28 15:47:17,2020-07-22 13:20:46,program_terminated,,2020-02-28 15:47:31,,
"199,611","110,843",2020-01-15 02:20:01,2020-07-20 08:43:15,"110843_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,615","110,854",2020-01-15 09:20:05,2020-07-20 08:43:23,"110854_1",black_physical,2020-01-23 11:01:41,2020-07-22 13:20:46,program_terminated,,2020-01-23 11:02:07,,
"199,619","110,866",2020-01-15 13:49:47,2020-07-20 08:43:35,"110866_1",black_physical,2020-01-25 18:41:37,2020-07-22 13:20:46,program_terminated,,2020-01-25 18:41:54,,
"199,623","110,870",2020-01-15 14:41:34,2020-07-20 08:43:40,"110870_1",black_physical,2020-01-25 15:17:13,2020-07-22 13:20:46,program_terminated,,2020-01-25 15:18:02,,
"199,627","110,878",2020-01-15 16:13:56,2020-01-15 16:13:56,PENDING-5-9902343-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,631","110,890",2020-01-15 20:18:03,2020-07-20 08:43:54,"110890_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,635","110,902",2020-01-15 22:55:34,2020-07-20 08:44:02,"110902_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,639","110,909",2020-01-16 00:12:19,2020-07-20 08:44:13,"110909_1",black_physical,2020-02-02 14:34:13,2020-07-22 13:20:46,program_terminated,,2020-02-02 14:34:39,,
"199,643","110,918",2020-01-16 02:33:36,2020-07-20 08:44:20,"110918_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,647","110,924",2020-01-16 04:13:58,2020-01-16 04:13:58,PENDING-5-9902853-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,651","110,935",2020-01-16 13:27:49,2020-07-20 08:44:33,"110935_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,655","110,945",2020-01-16 14:40:18,2020-07-20 08:44:44,"110945_1",black_physical,2020-01-30 19:32:57,2020-07-22 13:20:46,program_terminated,,2020-01-30 19:33:25,,
"199,659","110,951",2020-01-16 17:44:49,2020-01-16 17:44:49,PENDING-5-8830815-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,663","110,960",2020-01-16 19:25:37,2020-07-20 08:44:59,"110960_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,667","110,967",2020-01-16 20:20:26,2020-07-20 08:45:08,"110967_1",black_physical,2020-02-07 22:47:26,2020-07-22 13:20:46,program_terminated,,2020-02-07 22:50:03,,
"199,671","110,974",2020-01-16 22:06:19,2020-07-20 08:45:16,"110974_1",black_physical,2020-01-30 12:51:29,2020-07-22 13:20:46,program_terminated,,2020-01-30 12:51:48,,
"199,675","110,987",2020-01-17 02:16:23,2020-07-20 08:45:28,"110987_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,679","111,001",2020-01-17 12:13:18,2020-07-20 08:45:37,"111001_9",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,683","111,011",2020-01-17 14:01:23,2020-07-20 08:45:48,"111011_1",black_physical,2020-01-28 00:10:40,2020-07-22 13:20:46,program_terminated,,2020-01-28 00:10:59,,
"199,687","111,019",2020-01-17 15:53:32,2020-07-20 08:45:54,"111019_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,691","111,032",2020-01-17 17:39:17,2020-07-20 08:46:02,"111032_1",black_physical,2020-05-13 20:32:51,2020-07-22 13:20:46,program_terminated,,2020-05-13 20:33:35,,
"199,695","111,050",2020-01-18 01:38:46,2020-07-20 08:46:14,"111050_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,699","111,055",2020-01-18 05:08:25,2020-07-20 08:46:17,"111055_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,703","111,062",2020-01-18 13:11:47,2020-07-20 08:46:29,"111062_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,707","111,069",2020-01-18 15:30:24,2020-07-20 08:46:33,"111069_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,711","111,080",2020-01-18 20:32:23,2020-07-20 08:46:42,"111080_1",black_physical,2020-02-03 14:56:10,2020-07-22 13:20:46,program_terminated,,2020-02-18 18:40:00,,
"199,715","111,087",2020-01-18 22:23:07,2020-07-20 08:46:48,"111087_1",black_physical,2020-01-31 19:43:11,2020-07-22 13:20:46,program_terminated,,2020-01-31 19:43:29,,
"199,719","111,091",2020-01-18 23:41:35,2020-07-20 08:46:55,"111091_1",black_physical,2020-03-18 02:17:58,2020-07-22 13:20:46,program_terminated,,2020-04-16 15:59:39,,
"199,723","111,101",2020-01-19 03:46:45,2020-07-20 08:47:07,"111101_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,727","111,120",2020-01-19 18:24:39,2020-07-20 08:47:22,"111120_1",black_physical,2020-04-04 12:05:33,2020-07-22 13:20:46,program_terminated,,2020-04-04 12:05:46,,
"199,731","111,141",2020-01-20 10:53:10,2020-01-20 10:53:10,PENDING-5-9905423-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,735","111,145",2020-01-20 12:08:43,2020-01-20 12:08:43,PENDING-5-9905446-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,739","111,152",2020-01-20 14:50:41,2020-07-20 08:47:52,"111152_3",black_physical,2020-02-13 20:01:09,2020-07-22 13:20:46,program_terminated,,2020-02-13 20:01:25,,
"199,743","111,159",2020-01-20 16:34:08,2020-07-20 08:48:01,"111159_1",black_physical,2020-02-02 22:49:55,2020-07-22 13:20:46,program_terminated,,2020-02-02 22:51:24,,
"199,747","111,165",2020-01-20 18:39:13,2020-07-20 08:48:10,"111165_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,751","111,172",2020-01-20 20:53:29,2020-07-20 08:48:16,"111172_1",black_physical,2020-01-30 14:59:19,2020-07-22 13:20:46,program_terminated,,2020-01-30 14:59:42,,
"199,755","111,183",2020-01-21 00:51:43,2020-07-20 08:48:25,"111183_1",black_physical,2020-02-04 19:58:54,2020-07-22 13:20:46,program_terminated,,2020-02-04 19:59:13,,
"199,759","111,191",2020-01-21 04:57:46,2020-07-20 08:48:32,"111191_2",black_physical,2020-06-05 21:29:36,2020-07-22 13:20:46,program_terminated,,2020-07-01 00:59:22,,
"199,763","111,195",2020-01-21 12:14:35,2020-07-20 08:48:37,"111195_1",black_physical,2020-01-31 10:29:25,2020-07-22 13:20:46,program_terminated,,2020-01-31 10:29:39,,
"199,767","111,201",2020-01-21 14:07:28,2020-07-20 08:48:44,"111201_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,771","111,210",2020-01-21 18:21:46,2020-07-20 08:48:51,"111210_1",black_physical,2020-02-05 19:40:32,2020-07-22 13:20:46,program_terminated,,2020-02-05 19:40:48,,
"199,775","111,224",2020-01-22 10:22:37,2020-07-20 08:49:03,"111224_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,779","111,229",2020-01-22 12:58:40,2020-07-20 08:49:08,"111229_1",black_physical,2020-02-06 14:26:29,2020-07-22 13:20:46,program_terminated,,2020-02-06 14:26:43,,
"199,783","111,233",2020-01-22 13:42:00,2020-11-30 10:06:27,"433800181",black_physical,2020-01-31 12:39:07,2020-11-30 10:06:27,support_terminated_hard,,2020-04-28 16:26:21,,
"199,787","111,241",2020-01-22 17:57:09,2020-07-20 08:49:19,"111241_1",black_physical,2020-02-20 21:19:59,2020-07-22 13:20:46,program_terminated,,2020-02-20 21:20:30,,
"199,791","111,251",2020-01-22 20:02:08,2020-07-20 08:49:25,"111251_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,795","111,261",2020-01-22 21:32:35,2020-11-30 10:03:34,"573834878",black_physical,,2020-11-30 10:03:34,support_terminated_hard,,,,
"199,799","111,276",2020-01-23 04:23:59,2020-07-20 08:49:50,"111276_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,803","111,288",2020-01-23 11:53:37,2020-07-20 08:50:05,"111288_4",black_physical,2020-02-26 12:47:19,2020-07-22 13:20:46,program_terminated,,2020-02-26 12:47:35,,
"199,807","111,315",2020-01-23 18:41:27,2020-07-20 08:50:29,"111315_1",black_physical,2020-01-30 00:16:26,2020-07-22 13:20:46,program_terminated,,2020-01-30 00:16:42,,
"199,811","106,526",2020-01-23 21:46:41,2020-07-20 07:25:09,"106526_2",black_physical,2020-02-04 02:05:49,2020-07-22 13:20:46,program_terminated,,2020-02-04 02:06:08,,
"199,815","107,354",2020-01-23 21:52:41,2020-07-20 07:38:04,"107354_2",black_physical,2020-02-03 16:12:37,2020-07-22 13:20:46,program_terminated,,2020-02-03 16:12:52,,
"199,819","111,325",2020-01-23 23:37:48,2020-07-20 08:50:41,"111325_1",black_physical,2020-01-29 22:26:07,2020-07-22 13:20:46,program_terminated,,2020-01-29 22:26:45,,
"199,823","111,337",2020-01-24 11:29:05,2020-07-20 08:50:56,"111337_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,827","111,355",2020-01-24 17:18:08,2020-07-20 08:51:08,"111355_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,831","111,361",2020-01-24 18:36:40,2020-03-27 19:52:19,"111361_1",black_physical,,2020-03-27 19:52:19,reported_lost,,,,
"199,835","111,371",2020-01-24 21:19:16,2020-07-20 08:51:22,"111371_1",black_physical,2020-03-27 18:30:10,2020-07-22 13:20:46,program_terminated,,2020-03-27 18:30:23,,
"199,839","111,382",2020-01-25 09:40:40,2020-07-20 08:51:36,"111382_1",black_physical,2020-02-04 16:32:12,2020-07-22 13:20:46,program_terminated,,2020-02-04 16:32:23,,
"199,843","111,340",2020-01-25 13:56:06,2020-07-20 08:50:57,"111340_1",black_physical,2020-02-04 23:32:55,2020-07-22 13:20:46,program_terminated,,2020-02-04 23:33:31,,
"199,847","111,395",2020-01-25 15:46:37,2020-11-30 10:00:01,"433796868",black_physical,2020-01-29 12:09:36,2020-11-30 10:00:01,support_terminated_hard,,2020-01-29 16:49:51,,
"199,851","111,403",2020-01-25 18:00:41,2020-07-20 08:51:57,"111403_1",black_physical,2020-02-11 16:05:19,2020-07-22 13:20:46,program_terminated,,2020-02-11 16:05:51,,
"199,855","111,423",2020-01-25 22:17:05,2020-07-20 08:52:13,"111423_1",black_physical,2020-02-04 21:05:47,2020-07-22 13:20:46,program_terminated,,2020-02-04 21:06:47,,
"199,859","111,429",2020-01-26 00:02:59,2020-07-20 08:52:20,"111429_1",black_physical,2020-02-03 15:06:03,2020-07-22 13:20:46,program_terminated,,2020-02-03 15:06:15,,
"199,863","111,446",2020-01-26 12:41:03,2020-07-20 08:52:35,"111446_4",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,867","111,473",2020-01-26 21:38:44,2020-07-20 08:52:46,"111473_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,871","111,477",2020-01-27 00:12:43,2020-07-20 08:52:52,"111477_3",black_physical,2020-02-12 18:01:54,2020-07-22 13:20:46,program_terminated,,2020-02-12 18:02:19,,
"199,875","111,492",2020-01-27 12:22:46,2020-07-20 08:53:05,"111492_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,879","111,498",2020-01-27 14:25:50,2020-07-20 08:53:12,"111498_1",black_physical,2020-02-06 11:23:19,2020-07-22 13:20:46,program_terminated,,2020-05-20 09:25:05,,
"199,883","111,513",2020-01-27 18:11:31,2020-07-20 08:53:23,"111513_1",black_physical,2020-04-08 17:55:24,2020-07-22 13:20:46,program_terminated,,2020-04-08 17:55:40,,
"199,887","111,531",2020-01-27 22:45:40,2020-07-20 08:53:34,"111531_1",black_physical,2020-02-04 19:30:12,2020-07-22 13:20:46,program_terminated,,2020-02-04 19:30:21,,
"199,891","111,550",2020-01-28 09:21:01,2020-07-20 08:53:46,"111550_1",black_physical,2020-02-03 21:29:54,2020-07-22 13:20:46,program_terminated,,2020-02-03 21:30:06,,
"199,406","110,419",2020-01-08 18:16:08,2020-07-20 08:36:15,"110419_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,410","110,425",2020-01-08 19:28:53,2020-07-20 08:36:23,"110425_2",black_physical,2020-04-06 21:14:10,2020-07-22 13:20:46,program_terminated,,2020-04-06 21:14:45,,
"199,414","110,435",2020-01-08 21:09:42,2020-07-20 08:36:34,"110435_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,418","110,440",2020-01-08 21:57:46,2020-07-20 08:36:39,"110440_2",black_physical,2020-02-03 15:40:21,2020-07-22 13:20:46,program_terminated,,2020-02-03 15:40:59,,
"199,422","110,447",2020-01-08 23:10:21,2020-07-20 08:36:49,"110447_2",black_physical,2020-02-12 16:15:32,2020-07-22 13:20:46,program_terminated,,2020-02-12 16:15:48,,
"199,426","110,453",2020-01-08 23:46:49,2020-07-20 08:36:57,"110453_2",black_physical,2020-02-13 16:16:48,2020-07-22 13:20:46,program_terminated,,2020-02-13 16:17:14,,
"199,430","110,457",2020-01-09 00:16:34,2020-07-20 08:37:03,"110457_1",black_physical,2020-01-14 17:45:55,2020-07-22 13:20:46,program_terminated,,2020-02-07 15:58:10,,
"199,434","110,463",2020-01-09 00:42:27,2020-07-20 08:37:11,"110463_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,438","110,467",2020-01-09 01:04:11,2020-07-20 08:37:15,"110467_1",black_physical,2020-01-20 19:18:38,2020-07-22 13:20:46,program_terminated,,2020-01-20 19:19:49,,
"199,442","110,476",2020-01-09 03:07:23,2020-07-20 08:37:28,"110476_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,446","110,483",2020-01-09 05:02:27,2020-01-09 05:02:27,PENDING-5-9898330-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,450","110,489",2020-01-09 11:28:03,2020-07-20 08:37:43,"110489_1",black_physical,2020-01-23 20:48:26,2020-07-22 13:20:46,program_terminated,,2020-01-23 20:48:56,,
"199,454","110,494",2020-01-09 12:28:27,2020-07-20 08:37:48,"110494_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,458","110,501",2020-01-09 14:04:23,2020-07-20 08:37:55,"110501_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,462","110,508",2020-01-09 15:42:18,2020-01-09 15:42:18,PENDING-5-9867591-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,466","110,516",2020-01-09 17:44:38,2020-07-20 08:38:07,"110516_2",black_physical,2020-02-10 19:45:40,2020-07-22 13:20:46,program_terminated,,2020-02-10 19:45:58,,
"199,470","110,524",2020-01-09 19:32:06,2020-07-20 08:38:14,"110524_1",black_physical,2020-01-20 23:05:01,2020-07-22 13:20:46,program_terminated,,2020-01-20 23:05:16,,
"199,474","110,530",2020-01-09 20:40:22,2020-07-20 08:38:22,"110530_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,478","110,536",2020-01-09 22:16:41,2020-07-20 08:38:29,"110536_2",black_physical,2020-02-04 04:31:38,2020-07-22 13:20:46,program_terminated,,2020-02-04 04:32:01,,
"199,482","110,546",2020-01-10 02:40:05,2020-01-10 02:40:05,PENDING-5-9898905-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,486","110,558",2020-01-10 13:39:26,2020-07-20 08:38:43,"110558_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,490","110,568",2020-01-10 15:55:17,2020-07-20 08:38:52,"110568_2",black_physical,2020-02-07 21:47:41,2020-07-22 13:20:46,program_terminated,,2020-02-07 21:48:02,,
"199,494","110,585",2020-01-10 19:09:51,2020-07-20 08:39:10,"110585_2",black_physical,2020-02-04 16:49:34,2020-07-22 13:20:46,program_terminated,,2020-02-04 16:49:55,,
"199,498","110,594",2020-01-10 21:41:06,2020-07-20 08:39:24,"110594_2",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,502","110,607",2020-01-11 02:24:11,2020-07-20 08:39:38,"110607_1",black_physical,2020-01-23 15:10:49,2020-07-22 13:20:46,program_terminated,,2020-01-23 15:10:59,,
"199,506","110,617",2020-01-11 15:03:42,2020-07-20 08:39:47,"110617_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,510","110,624",2020-01-11 17:32:17,2020-07-20 08:39:56,"110624_1",black_physical,2020-01-27 18:07:33,2020-07-22 13:20:46,program_terminated,,2020-01-27 18:07:51,,
"199,514","110,629",2020-01-11 18:45:43,2020-07-20 08:40:02,"110629_1",black_physical,2020-01-24 13:17:52,2020-07-22 13:20:46,program_terminated,,2020-01-24 13:18:53,,
"199,518","110,633",2020-01-11 21:21:52,2020-07-20 08:40:07,"110633_1",black_physical,2020-01-31 00:47:59,2020-07-22 13:20:46,program_terminated,,2020-01-31 00:48:27,,
"199,522","110,642",2020-01-11 23:48:12,2020-07-20 08:40:18,"110642_7",black_physical,2020-03-27 20:38:42,2020-07-22 13:20:46,program_terminated,,2020-03-27 20:39:07,,
"199,526","110,652",2020-01-12 02:05:53,2020-07-20 08:40:26,"110652_1",black_physical,2020-02-21 23:17:09,2020-07-22 13:20:46,program_terminated,,2020-02-21 23:17:21,,
"199,530","110,660",2020-01-12 05:10:47,2020-07-20 08:40:36,"110660_1",black_physical,2020-01-28 17:52:18,2020-07-22 13:20:46,program_terminated,,2020-01-28 17:52:30,,
"199,534","110,668",2020-01-12 16:14:39,2020-07-20 08:40:45,"110668_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,538","110,674",2020-01-12 18:45:23,2020-07-20 08:40:52,"110674_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,542","110,680",2020-01-12 20:23:41,2020-01-12 20:23:41,PENDING-5-9900450-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,546","110,689",2020-01-13 00:01:21,2020-07-20 08:41:03,"110689_1",black_physical,2020-01-26 14:14:58,2020-07-22 13:20:46,program_terminated,,2020-01-26 14:15:21,,
"199,550","110,695",2020-01-13 02:01:32,2020-07-20 08:41:08,"110695_1",black_physical,2020-01-21 19:56:52,2020-07-22 13:20:46,program_terminated,,2020-01-21 19:57:23,,
"199,554","110,705",2020-01-13 12:00:47,2020-07-20 08:41:18,"110705_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,558","110,712",2020-01-13 13:55:18,2020-07-20 08:41:25,"110712_1",black_physical,2020-04-03 22:54:20,2020-07-22 13:20:46,program_terminated,,2020-04-03 22:54:58,,
"199,562","110,722",2020-01-13 17:06:58,2020-07-20 08:41:33,"110722_1",black_physical,2020-01-22 15:42:59,2020-07-22 13:20:46,program_terminated,,2020-01-22 15:43:13,,
"199,566","110,727",2020-01-13 17:30:38,2020-07-20 08:41:41,"110727_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,570","110,740",2020-01-13 21:46:25,2020-07-20 08:41:48,"110740_1",black_physical,2020-01-26 00:37:06,2020-07-22 13:20:46,program_terminated,,2020-01-26 00:38:15,,
"199,574","110,750",2020-01-14 00:16:48,2020-07-20 08:41:55,"110750_1",black_physical,2020-01-23 21:47:52,2020-07-22 13:20:46,program_terminated,,2020-01-23 21:49:55,,
"199,578","110,758",2020-01-14 01:30:14,2020-07-20 08:42:05,"110758_1",black_physical,2020-01-27 14:05:36,2020-07-22 13:20:46,program_terminated,,2020-01-27 14:05:52,,
"199,582","110,729",2020-01-14 05:35:59,2020-07-20 08:41:42,"110729_1",black_physical,2020-02-05 03:24:09,2020-07-22 13:20:46,program_terminated,,2020-02-05 03:24:26,,
"199,586","110,769",2020-01-14 09:22:59,2020-01-14 09:22:59,PENDING-5-6179227-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,590","110,786",2020-01-14 13:42:50,2020-01-14 13:42:50,PENDING-5-9901585-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,594","110,800",2020-01-14 16:19:50,2020-04-01 14:14:41,"110800_1",black_physical,,2020-04-01 14:14:41,reported_lost,,,,
"199,598","110,804",2020-01-14 17:34:14,2020-07-20 08:42:45,"110804_1",black_physical,2020-01-29 14:20:16,2020-07-22 13:20:46,program_terminated,,2020-01-29 14:20:37,,
"199,602","110,815",2020-01-14 19:57:23,2020-07-20 08:42:54,"110815_2",black_physical,2020-02-25 15:34:39,2020-07-22 13:20:46,program_terminated,,2020-02-25 15:34:56,,
"199,606","110,823",2020-01-14 21:15:02,2020-01-14 21:15:02,PENDING-5-9011893-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,610","110,835",2020-01-14 22:48:23,2020-07-20 08:43:09,"110835_1",black_physical,2020-01-25 16:08:16,2020-07-22 13:20:46,program_terminated,,2020-01-25 16:09:02,,
