card,activation_date,deactivation_date,activedays
"112,981",2020-03-25 21:18:15,2020-07-22 13:20:46,119
"113,006",2020-03-23 15:58:06,2020-07-22 13:20:46,121
"114,261",2020-07-17 11:32:25,2020-11-30 10:02:43,136
"114,271",2020-03-17 12:34:06,2020-07-09 08:51:04,114
"114,287",2020-04-04 15:56:30,2020-11-30 10:05:51,240
"114,293",2020-04-07 12:26:37,2020-11-30 10:01:09,237
"114,310",2020-03-18 17:46:14,2020-11-30 10:01:12,257
"114,332",2020-03-18 12:51:08,2020-11-30 10:01:14,257
"114,337",2020-03-21 22:01:22,2020-11-30 10:01:16,254
"111,422",2020-03-27 16:35:01,2020-07-22 13:20:46,117
"114,015",2020-04-01 15:06:57,2020-07-22 13:20:46,112
"113,368",2020-04-13 12:50:27,2020-07-22 13:20:46,100
"112,906",2020-03-31 13:26:14,2020-07-22 13:20:46,113
"112,123",2020-07-15 01:34:02,2020-07-22 13:20:46,7
"112,097",2020-04-05 16:59:39,2020-07-22 13:20:46,108
"112,054",2020-07-08 18:54:22,2020-07-22 13:20:46,14
"112,032",2020-03-31 13:51:32,2020-07-22 13:20:46,113
"112,006",2020-03-30 19:06:34,2020-07-22 13:20:46,114
"112,003",2020-03-26 16:09:47,2020-07-22 13:20:46,118
"111,975",2020-04-08 22:18:49,2020-07-22 13:20:46,105
"114,300",2020-03-26 13:51:56,2020-11-30 10:02:46,249
"114,064",2020-03-24 19:50:07,2020-07-15 13:43:09,113
"110,598",2020-04-02 15:47:19,2020-07-22 13:20:46,111
"114,779",2020-04-04 21:17:47,2020-11-30 10:01:38,240
"111,916",2020-03-30 23:11:26,2020-07-22 13:20:46,114
"111,891",2020-04-09 10:23:54,2020-07-22 13:20:46,104
"111,864",2020-04-15 02:38:00,2020-07-22 13:20:46,98
"111,812",2020-03-31 21:15:03,2020-07-22 13:20:46,113
"111,879",2020-04-08 22:01:21,2020-07-22 13:20:46,105
"111,898",2020-04-07 16:31:27,2020-07-22 13:20:46,106
"111,734",2020-04-04 03:08:41,2020-07-22 13:20:46,109
"111,677",2020-03-31 03:08:20,2020-07-22 13:20:46,113
"111,603",2020-04-03 01:05:36,2020-07-22 13:20:46,110
"111,785",2020-04-09 20:12:50,2020-07-22 13:20:46,104
"111,572",2020-04-03 20:29:07,2020-07-22 13:20:46,110
"111,623",2020-05-12 11:06:04,2020-07-22 13:20:46,71
"111,709",2020-06-16 17:45:39,2020-07-22 13:20:46,36
"111,569",2020-04-14 17:51:49,2020-07-22 13:20:46,99
"111,527",2020-04-10 00:24:46,2020-07-22 13:20:46,103
"111,608",2020-04-01 20:07:26,2020-07-22 13:20:46,112
"111,482",2020-07-16 19:23:59,2020-07-22 13:20:46,6
"114,891",2020-04-01 14:08:41,2020-07-22 13:20:46,112
"114,961",2020-03-31 14:50:37,2020-07-22 13:20:46,113
"114,684",2020-04-09 15:41:18,2020-07-22 13:20:46,104
"114,631",2020-04-09 14:40:23,2020-07-22 13:20:46,104
"114,704",2020-04-01 21:56:25,2020-07-22 13:20:46,112
"112,804",2020-03-20 16:05:00,2020-07-22 13:20:46,124
"112,894",2020-03-26 19:54:20,2020-07-22 13:20:46,118
"112,710",2020-03-27 14:00:23,2020-07-22 13:20:46,117
"112,701",2020-04-22 10:05:56,2020-07-22 13:20:46,91
"112,750",2020-03-31 21:59:11,2020-07-22 13:20:46,113
"112,658",2020-03-30 18:24:17,2020-07-22 13:20:46,114
"112,613",2020-03-27 16:10:26,2020-07-22 13:20:46,117
"112,654",2020-03-28 15:18:30,2020-07-22 13:20:46,116
"112,544",2020-05-11 18:55:23,2020-07-22 13:20:46,72
"112,616",2020-05-08 17:08:42,2020-07-22 13:20:46,75
"114,374",2020-03-30 23:47:21,2020-07-22 13:20:46,114
"114,382",2020-03-30 18:36:41,2020-07-22 13:20:46,114
"114,390",2020-03-18 11:09:23,2020-11-30 10:02:54,257
"114,406",2020-03-18 19:50:28,2020-11-30 10:02:56,257
"114,423",2020-03-28 04:36:16,2020-07-22 13:20:46,116
"114,445",2020-03-24 21:11:52,2020-11-30 10:07:20,251
"112,509",2020-03-31 17:53:32,2020-07-22 13:20:46,113
"114,493",2020-03-23 09:12:14,2020-11-30 10:07:21,252
"114,502",2020-03-19 23:21:39,2020-11-30 10:03:03,256
"114,245",2020-03-28 01:48:27,2020-07-22 13:20:46,116
"114,242",2020-03-28 00:26:04,2020-07-22 13:20:46,116
"114,229",2020-03-26 19:30:04,2020-07-22 13:20:46,118
"114,509",2020-04-04 14:50:49,2020-11-30 10:07:25,240
"114,520",2020-04-15 15:47:31,2020-07-22 13:20:46,98
"114,528",2020-04-07 10:06:49,2020-11-30 10:06:03,237
"114,540",2020-04-08 16:42:43,2020-11-30 10:07:28,236
"114,546",2020-03-23 19:35:14,2020-11-30 10:06:04,252
"114,558",2020-04-20 13:52:32,2020-07-22 13:20:46,93
"114,574",2020-03-23 20:18:40,2020-11-30 10:06:06,252
"114,136",2020-03-30 19:41:22,2020-07-22 13:20:46,114
"114,610",2020-03-30 17:31:03,2020-07-22 13:20:46,114
"114,642",2020-03-29 18:33:45,2020-11-30 10:03:11,246
"114,663",2020-04-05 16:33:14,2020-07-22 13:20:46,108
"114,603",2020-03-30 15:11:23,2020-07-22 13:20:46,114
"114,518",2020-04-02 17:29:29,2020-07-22 13:20:46,111
"114,737",2020-04-03 18:20:19,2020-07-22 13:20:46,110
"114,596",2020-03-31 15:37:17,2020-07-22 13:20:46,113
"114,581",2020-03-30 14:58:07,2020-07-22 13:20:46,114
"114,490",2020-04-14 06:05:01,2020-07-22 13:20:46,99
"114,481",2020-05-31 03:36:33,2020-07-22 13:20:46,52
"114,660",2020-03-31 16:30:27,2020-07-22 13:20:46,113
"111,374",2020-04-06 20:51:13,2020-07-22 13:20:46,107
"114,516",2020-04-02 13:09:30,2020-07-22 13:20:46,111
"114,633",2020-04-17 20:00:37,2020-07-22 13:20:46,96
"111,378",2020-04-02 21:59:07,2020-07-22 13:20:46,111
"111,320",2020-04-01 14:57:18,2020-07-22 13:20:46,112
"111,308",2020-04-21 15:25:57,2020-07-22 13:20:46,92
"111,391",2020-04-09 17:19:35,2020-07-22 13:20:46,104
"111,404",2020-04-03 15:32:45,2020-07-22 13:20:46,110
"111,309",2020-04-09 18:14:55,2020-07-22 13:20:46,104
"109,090",2020-03-30 14:38:13,2020-07-22 13:20:46,114
"114,838",2020-04-18 23:50:24,2020-07-22 13:20:46,95
"114,821",2020-04-09 19:49:38,2020-07-22 13:20:46,104
"114,805",2020-04-28 17:24:43,2020-07-22 13:20:46,85
"113,756",2020-03-31 13:35:00,2020-07-22 13:20:46,113
"111,281",2020-04-21 14:46:00,2020-07-22 13:20:46,92
"111,125",2020-03-31 23:07:07,2020-07-22 13:20:46,113
"111,009",2020-04-02 18:17:48,2020-07-22 13:20:46,111
"111,128",2020-05-07 17:08:42,2020-07-22 13:20:46,76
"111,121",2020-04-07 23:18:19,2020-07-22 13:20:46,106
"111,060",2020-04-03 20:27:45,2020-07-22 13:20:46,110
"111,071",2020-04-30 17:33:50,2020-07-22 13:20:46,83
"111,058",2020-03-30 18:22:07,2020-07-22 13:20:46,114
"114,669",2020-03-25 16:29:49,2020-11-22 12:43:07,242
"114,421",2020-04-03 15:47:54,2020-07-22 13:20:46,110
"114,354",2020-03-31 21:29:54,2020-07-22 13:20:46,113
"114,384",2020-03-30 16:32:31,2020-07-22 13:20:46,114
"114,371",2020-04-01 16:31:32,2020-07-22 13:20:46,112
"114,102",2020-03-31 15:36:24,2020-07-22 13:20:46,113
"114,153",2020-03-27 13:46:38,2020-07-22 13:20:46,117
"114,129",2020-03-30 16:18:35,2020-07-22 13:20:46,114
"114,046",2020-04-01 02:49:19,2020-07-22 13:20:46,112
"114,101",2020-03-28 23:03:34,2020-07-22 13:20:46,116
"112,414",2020-03-30 14:49:44,2020-07-22 13:20:46,114
"114,032",2020-04-01 17:42:11,2020-07-22 13:20:46,112
"113,817",2020-04-02 03:25:48,2020-07-22 13:20:46,111
"114,736",2020-03-25 11:50:43,2020-11-30 10:07:38,250
"114,462",2020-03-30 14:46:23,2020-07-22 13:20:46,114
"114,429",2020-04-02 19:08:08,2020-07-22 13:20:46,111
"114,451",2020-04-17 18:55:13,2020-07-22 13:20:46,96
"114,453",2020-05-09 21:37:39,2020-07-22 13:20:46,74
"112,349",2020-05-04 10:03:59,2020-07-22 13:20:46,79
"112,343",2020-04-01 14:02:45,2020-07-22 13:20:46,112
"112,243",2020-04-02 14:00:05,2020-07-22 13:20:46,111
"112,287",2020-04-01 14:48:54,2020-07-22 13:20:46,112
"112,196",2020-04-03 03:44:51,2020-07-22 13:20:46,110
"112,227",2020-03-30 20:34:08,2020-07-22 13:20:46,114
"112,134",2020-04-08 13:40:15,2020-07-22 13:20:46,105
"112,252",2020-04-07 21:24:33,2020-07-22 13:20:46,106
"112,189",2020-04-01 20:40:04,2020-07-22 13:20:46,112
"110,905",2020-04-02 18:27:29,2020-07-22 13:20:46,111
"106,733",2020-04-01 17:14:05,2020-07-22 13:20:46,112
"115,184",2020-03-30 17:26:29,2020-07-22 13:20:46,114
"114,857",2020-04-02 18:45:11,2020-07-22 13:20:46,111
"110,842",2020-05-06 20:15:51,2020-07-22 13:20:46,77
"110,837",2020-04-02 23:20:01,2020-05-13 22:19:51,41
"110,699",2020-04-02 21:20:00,2020-07-22 13:20:46,111
"110,595",2020-04-18 13:53:26,2020-07-22 13:20:46,95
"110,521",2020-04-02 23:29:42,2020-07-22 13:20:46,111
"110,533",2020-06-09 22:47:03,2020-07-22 13:20:46,43
"110,417",2020-03-31 12:52:46,2020-07-22 13:20:46,113
"110,283",2020-04-02 22:57:53,2020-07-22 13:20:46,111
"115,226",2020-04-01 21:14:13,2020-07-22 13:20:46,112
"114,436",2020-04-02 21:24:15,2020-07-22 13:20:46,111
"110,244",2020-04-19 03:07:54,2020-07-22 13:20:46,94
"110,163",2020-07-17 01:29:56,2020-07-22 13:20:46,5
"110,162",2020-04-07 18:10:14,2020-07-22 13:20:46,106
"112,119",2020-04-17 14:56:52,2020-07-22 13:20:46,96
"112,027",2020-04-14 16:19:18,2020-07-22 13:20:46,99
"112,025",2020-03-31 12:11:59,2020-07-22 13:20:46,113
"112,015",2020-04-02 21:19:04,2020-07-22 13:20:46,111
"112,064",2020-04-10 01:52:21,2020-07-22 13:20:46,103
"111,990",2020-04-02 09:19:38,2020-07-22 13:20:46,111
"114,318",2020-03-26 22:23:43,2020-11-30 10:02:49,249
"114,292",2020-03-30 12:52:01,2020-11-30 10:07:09,245
"114,062",2020-04-04 14:22:39,2020-11-30 10:05:23,240
"114,790",2020-04-02 21:43:09,2020-07-22 13:20:46,111
"111,960",2020-04-03 19:37:28,2020-07-22 13:20:46,110
"111,958",2020-05-07 17:52:39,2020-07-22 13:20:46,76
"111,909",2020-04-01 23:53:22,2020-07-22 13:20:46,112
"111,887",2020-04-06 17:52:28,2020-07-22 13:20:46,107
"111,828",2020-03-31 22:53:04,2020-07-22 13:20:46,113
"111,953",2020-04-25 16:10:36,2020-07-22 13:20:46,88
"111,852",2020-04-02 12:43:39,2020-07-22 13:20:46,111
"111,784",2020-03-30 17:36:14,2020-07-22 13:20:46,114
"111,684",2020-04-01 18:54:00,2020-07-22 13:20:46,112
"111,557",2020-04-03 23:00:23,2020-07-22 13:20:46,110
"111,667",2020-03-31 18:28:47,2020-07-22 13:20:46,113
"111,674",2020-04-01 01:44:48,2020-07-22 13:20:46,112
"111,595",2020-06-19 13:34:59,2020-07-22 13:20:46,33
"111,464",2020-03-30 23:05:45,2020-07-22 13:20:46,114
"114,812",2020-04-22 10:07:11,2020-11-30 10:07:40,222
"114,845",2020-06-19 21:09:31,2020-07-22 13:20:46,33
"114,392",2020-04-03 22:28:43,2020-07-22 13:20:46,110
"114,733",2020-04-06 14:29:17,2020-07-22 13:20:46,107
"114,756",2020-04-13 12:03:29,2020-07-22 13:20:46,100
"109,960",2020-04-06 19:05:57,2020-07-22 13:20:46,107
"110,090",2020-04-08 17:25:26,2020-07-22 13:20:46,105
"110,049",2020-04-02 23:01:33,2020-07-22 13:20:46,111
"110,003",2020-04-14 21:19:07,2020-07-22 13:20:46,99
"110,047",2020-04-06 13:55:34,2020-07-22 13:20:46,107
"109,935",2020-04-03 15:20:11,2020-07-22 13:20:46,110
"109,747",2020-04-13 13:48:57,2020-07-22 13:20:46,100
"109,734",2020-04-14 00:51:00,2020-07-22 13:20:46,99
"109,794",2020-04-15 01:48:57,2020-07-22 13:20:46,98
"109,701",2020-04-11 23:07:02,2020-07-22 13:20:46,102
"109,255",2020-04-11 03:05:42,2020-07-22 13:20:46,102
"108,762",2020-04-05 01:39:15,2020-07-22 13:20:46,108
"109,410",2020-04-22 23:56:39,2020-07-22 13:20:46,91
"115,280",2020-04-02 18:46:17,2020-07-22 13:20:46,111
"115,307",2020-04-06 21:20:06,2020-07-22 13:20:46,107
"115,013",2020-04-07 18:57:45,2020-07-22 13:20:46,106
"115,012",2020-04-01 17:55:01,2020-07-22 13:20:46,112
"115,393",2020-04-09 22:52:24,2020-07-22 13:20:46,104
"115,549",2020-04-02 15:03:35,2020-07-22 13:20:46,111
"115,560",2020-04-08 20:25:28,2020-07-22 13:20:46,105
"115,581",2020-04-03 14:07:54,2020-07-22 13:20:46,110
"106,505",2020-04-07 15:13:08,2020-07-22 13:20:46,106
"115,298",2020-04-02 14:58:12,2020-07-22 13:20:46,111
"115,111",2020-04-07 14:14:55,2020-07-22 13:20:46,106
"115,220",2020-04-06 21:53:52,2020-07-22 13:20:46,107
"115,102",2020-04-02 22:35:54,2020-07-22 13:20:46,111
"114,561",2020-03-30 21:02:03,2020-07-22 13:20:46,114
"114,676",2020-04-08 14:32:36,2020-07-22 13:20:46,105
"114,699",2020-04-06 16:53:35,2020-07-22 13:20:46,107
"111,420",2020-06-04 03:25:33,2020-07-22 13:20:46,48
"114,675",2020-04-06 16:12:03,2020-07-22 13:20:46,107
"114,635",2020-04-27 08:13:41,2020-07-22 13:20:46,86
"111,440",2020-04-02 00:15:16,2020-07-22 13:20:46,111
"114,532",2020-03-30 19:45:53,2020-07-22 13:20:46,114
"111,386",2020-05-26 22:54:54,2020-07-22 13:20:46,57
"114,567",2020-03-31 18:18:44,2020-07-22 13:20:46,113
"112,021",2020-05-11 10:15:26,2020-07-22 13:20:46,72
"111,443",2020-04-03 21:37:28,2020-07-22 13:20:46,110
"111,373",2020-04-06 19:37:19,2020-07-22 13:20:46,107
"111,323",2020-04-03 18:03:03,2020-07-22 13:20:46,110
"111,302",2020-03-30 13:40:29,2020-07-22 13:20:46,114
"115,032",2020-03-31 00:37:36,2020-07-22 13:20:46,113
"107,239",2020-04-06 09:26:49,2020-07-22 13:20:46,107
"114,848",2020-04-01 19:13:42,2020-07-22 13:20:46,112
"114,826",2020-04-08 12:13:14,2020-07-22 13:20:46,105
"114,752",2020-03-31 21:39:59,2020-07-22 13:20:46,113
"114,802",2020-04-06 21:57:18,2020-07-22 13:20:46,107
"114,801",2020-04-08 15:34:24,2020-07-22 13:20:46,105
"111,218",2020-04-08 15:35:50,2020-07-22 13:20:46,105
"111,202",2020-03-31 21:56:49,2020-07-22 13:20:46,113
"111,179",2020-04-27 01:12:12,2020-07-22 13:20:46,86
"111,139",2020-04-01 18:36:56,2020-07-22 13:20:46,112
"111,108",2020-04-03 22:18:30,2020-07-22 13:20:46,110
"111,103",2020-04-13 19:45:43,2020-07-22 13:20:46,100
"111,002",2020-04-09 12:08:24,2020-07-22 13:20:46,104
"111,000",2020-04-06 15:02:13,2020-07-22 13:20:46,107
"115,056",2020-04-06 22:32:36,2020-07-22 13:20:46,107
"113,336",2020-04-03 20:53:05,2020-07-22 13:20:46,110
"115,662",2020-04-07 20:53:35,2020-07-22 13:20:46,106
"115,330",2020-04-23 23:43:23,2020-07-22 13:20:46,90
"115,340",2020-04-09 18:00:39,2020-07-22 13:20:46,104
"115,367",2020-07-03 19:23:40,2020-07-22 13:20:46,19
"115,437",2020-04-09 15:45:19,2020-07-22 13:20:46,104
"115,436",2020-04-09 15:44:12,2020-07-22 13:20:46,104
"115,453",2020-04-15 18:44:13,2020-07-22 13:20:46,98
"115,482",2020-04-29 13:48:26,2020-07-22 13:20:46,84
"115,477",2020-04-30 22:20:57,2020-07-22 13:20:46,83
"115,494",2020-04-04 03:36:04,2020-07-22 13:20:46,109
"115,517",2020-04-09 20:14:20,2020-07-22 13:20:46,104
"115,538",2020-04-08 13:11:00,2020-07-22 13:20:46,105
"115,547",2020-04-17 12:01:50,2020-07-22 13:20:46,96
"115,565",2020-05-09 02:03:13,2020-07-22 13:20:46,74
"115,575",2020-04-07 13:35:14,2020-07-22 13:20:46,106
"113,566",2020-04-07 15:25:08,2020-07-22 13:20:46,106
"115,620",2020-04-03 21:54:52,2020-11-30 10:01:45,241
"115,609",2020-04-29 11:14:49,2020-07-22 13:20:46,84
"115,621",2020-04-14 11:48:02,2020-07-22 13:20:46,99
"113,708",2020-04-10 00:52:27,2020-07-22 13:20:46,103
"115,688",2020-04-06 17:21:37,2020-07-22 13:20:46,107
"115,698",2020-04-06 19:47:05,2020-07-22 13:20:46,107
"115,713",2020-04-14 19:27:29,2020-07-22 13:20:46,99
"115,745",2020-05-25 15:48:31,2020-07-22 13:20:46,58
"115,772",2020-04-14 12:02:57,2020-07-22 13:20:46,99
"107,294",2020-04-14 04:45:29,2020-07-22 13:20:46,99
"110,800",2020-04-09 21:57:37,2020-07-22 13:20:46,104
"115,785",2020-04-12 21:46:26,2020-07-22 13:20:46,101
"111,048",2020-04-10 22:12:01,2020-07-22 13:20:46,103
"110,898",2020-04-07 11:34:59,2020-07-22 13:20:46,106
"110,856",2020-04-20 09:14:45,2020-07-22 13:20:46,93
"115,188",2020-04-02 13:50:02,2020-11-30 10:01:40,242
"115,204",2020-04-02 16:22:43,2020-07-22 13:20:46,111
"110,791",2020-04-03 15:06:20,2020-07-22 13:20:46,110
"110,775",2020-04-02 16:56:20,2020-07-22 13:20:46,111
"110,798",2020-04-22 10:11:01,2020-07-22 13:20:46,91
"110,779",2020-04-08 19:30:58,2020-07-22 13:20:46,105
"110,623",2020-04-24 08:10:58,2020-07-22 13:20:46,89
"110,604",2020-04-08 16:49:42,2020-07-22 13:20:46,105
"110,485",2020-05-13 03:56:29,2020-07-22 13:20:46,70
"110,430",2020-04-06 13:47:55,2020-07-22 13:20:46,107
"110,654",2020-04-02 18:37:55,2020-07-22 13:20:46,111
"110,303",2020-04-14 15:11:49,2020-07-22 13:20:46,99
"110,635",2020-04-04 13:55:36,2020-07-22 13:20:46,109
"110,570",2020-04-03 13:55:05,2020-07-22 13:20:46,110
"110,449",2020-05-04 16:07:23,2020-07-22 13:20:46,79
"110,523",2020-04-07 21:54:12,2020-07-22 13:20:46,106
"110,458",2020-04-11 21:34:08,2020-07-22 13:20:46,102
"115,246",2020-04-01 15:48:58,2020-07-22 13:20:46,112
"114,792",2020-04-04 16:27:50,2020-07-22 13:20:46,109
"110,222",2020-05-05 19:42:46,2020-07-22 13:20:46,78
"110,177",2020-04-10 13:13:22,2020-07-22 13:20:46,103
"115,833",2020-04-08 11:34:02,2020-11-30 10:07:47,236
"115,878",2020-04-23 21:38:46,2020-07-22 13:20:46,90
"115,827",2020-04-11 02:47:12,2020-07-22 13:20:46,102
"115,729",2020-04-09 17:34:27,2020-07-22 13:20:46,104
"115,893",2020-04-13 15:41:06,2020-07-22 13:20:46,100
"115,936",2020-04-14 23:19:43,2020-07-22 13:20:46,99
"115,958",2020-04-13 16:50:53,2020-07-22 13:20:46,100
"116,001",2020-04-26 15:23:40,2020-07-22 13:20:46,87
"116,016",2020-04-21 17:27:39,2020-07-22 13:20:46,92
"116,024",2020-04-13 14:52:20,2020-07-22 13:20:46,100
"114,146",2020-04-22 11:55:54,2020-07-22 13:20:46,91
"116,052",2020-04-15 22:07:23,2020-07-22 13:20:46,98
"115,270",2020-04-23 16:09:51,2020-07-22 13:20:46,90
"113,466",2020-04-13 13:45:41,2020-07-22 13:20:46,100
"116,133",2020-04-14 00:09:42,2020-07-22 13:20:46,99
"116,153",2020-04-13 17:02:05,2020-07-22 13:20:46,100
"114,468",2020-06-05 14:23:15,2020-07-22 13:20:46,47
"116,181",2020-04-18 16:14:11,2020-07-22 13:20:46,95
"116,186",2020-05-06 18:29:34,2020-07-22 13:20:46,77
"116,025",2020-05-27 16:24:12,2020-07-22 13:20:46,56
"116,197",2020-04-14 23:24:16,2020-07-22 13:20:46,99
"109,829",2020-04-22 16:18:33,2020-07-22 13:20:46,91
"116,202",2020-04-26 20:19:02,2020-07-22 13:20:46,87
"115,914",2020-04-13 18:38:58,2020-07-22 13:20:46,100
"115,742",2020-04-22 23:32:58,2020-07-22 13:20:46,91
"116,222",2020-04-16 12:13:05,2020-07-22 13:20:46,97
"115,478",2020-04-15 20:31:31,2020-07-22 13:20:46,98
"110,150",2020-04-02 16:41:40,2020-07-22 13:20:46,111
"110,034",2020-05-23 14:54:25,2020-07-22 13:20:46,60
"109,900",2020-05-22 01:27:13,2020-07-22 13:20:46,61
"109,722",2020-04-02 22:27:04,2020-07-22 13:20:46,111
"109,948",2020-06-30 06:43:00,2020-07-22 13:20:46,22
"109,566",2020-04-14 14:13:42,2020-07-22 13:20:46,99
"109,308",2020-04-03 15:36:11,2020-07-22 13:20:46,110
"109,505",2020-04-07 22:45:46,2020-07-22 13:20:46,106
"109,471",2020-04-09 13:02:15,2020-07-22 13:20:46,104
"109,650",2020-04-10 16:44:53,2020-07-22 13:20:46,103
"109,521",2020-06-18 17:43:13,2020-07-22 13:20:46,34
"112,455",2020-04-15 14:32:55,2020-07-22 13:20:46,98
"115,322",2020-06-08 16:34:54,2020-11-30 10:01:41,175
"114,989",2020-05-14 10:51:38,2020-07-22 13:20:46,69
"114,975",2020-04-08 17:53:20,2020-07-22 13:20:46,105
"115,414",2020-07-04 19:45:50,2020-07-22 13:20:46,18
"115,528",2020-04-13 15:31:28,2020-11-30 10:03:22,231
"115,563",2020-04-04 01:11:16,2020-07-22 13:20:46,109
"115,300",2020-04-04 17:36:36,2020-07-22 13:20:46,109
"115,271",2020-04-14 16:25:34,2020-07-22 13:20:46,99
"115,285",2020-04-08 21:14:08,2020-07-22 13:20:46,105
"115,164",2020-04-02 16:52:15,2020-07-22 13:20:46,111
"115,216",2020-04-09 15:05:26,2020-07-22 13:20:46,104
"115,127",2020-04-13 20:33:23,2020-07-22 13:20:46,100
"115,130",2020-04-05 19:30:55,2020-07-22 13:20:46,108
"116,244",2020-04-18 17:47:12,2020-07-22 13:20:46,95
"115,431",2020-04-13 16:48:00,2020-07-22 13:20:46,100
"115,506",2020-04-13 15:01:47,2020-07-22 13:20:46,100
"115,704",2020-04-14 21:07:18,2020-07-22 13:20:46,99
"116,263",2020-04-17 15:45:58,2020-07-22 13:20:46,96
"116,270",2020-04-23 21:24:21,2020-07-22 13:20:46,90
"114,167",2020-04-16 21:34:59,2020-07-22 13:20:46,97
"116,287",2020-04-17 11:31:38,2020-07-22 13:20:46,96
"116,033",2020-04-17 14:59:00,2020-07-22 13:20:46,96
"116,303",2020-04-20 15:08:31,2020-07-22 13:20:46,93
"116,305",2020-07-08 20:09:58,2020-07-22 13:20:46,14
"115,425",2020-04-21 11:06:02,2020-07-22 13:20:46,92
"115,996",2020-05-20 18:48:59,2020-07-22 13:20:46,63
"116,355",2020-04-28 00:40:50,2020-07-22 13:20:46,85
"116,353",2020-04-24 21:14:38,2020-07-22 13:20:46,89
"116,338",2020-04-17 14:38:42,2020-07-22 13:20:46,96
"109,357",2020-05-29 23:23:56,2020-07-22 13:20:46,54
"116,386",2020-04-28 15:51:46,2020-07-22 13:20:46,85
"116,397",2020-04-23 19:53:15,2020-07-22 13:20:46,90
"116,402",2020-04-27 16:47:09,2020-07-22 13:20:46,86
"115,006",2020-04-22 22:24:35,2020-07-22 13:20:46,91
"116,419",2020-05-20 19:52:04,2020-07-22 13:20:46,63
"116,258",2020-04-24 01:14:38,2020-07-22 13:20:46,89
"116,440",2020-05-18 14:06:39,2020-07-22 13:20:46,65
"114,948",2020-04-27 14:52:28,2020-07-22 13:20:46,86
"114,868",2020-04-25 00:53:43,2020-07-22 13:20:46,88
"114,911",2020-04-21 22:41:28,2020-07-22 13:20:46,92
"114,906",2020-06-11 00:45:31,2020-07-22 13:20:46,41
"115,065",2020-04-09 16:10:09,2020-07-22 13:20:46,104
"115,208",2020-04-07 21:29:33,2020-07-22 13:20:46,106
"115,114",2020-04-07 21:08:03,2020-07-22 13:20:46,106
"115,616",2020-04-08 17:06:28,2020-07-22 13:20:46,105
"115,357",2020-04-14 15:26:58,2020-07-22 13:20:46,99
"115,427",2020-04-07 20:50:50,2020-07-22 13:20:46,106
"115,432",2020-04-06 20:24:51,2020-07-22 13:20:46,107
"115,450",2020-04-18 20:46:31,2020-07-22 13:20:46,95
"115,505",2020-05-04 11:13:26,2020-07-22 13:20:46,79
"115,516",2020-04-25 20:29:22,2020-07-22 13:20:46,88
"115,511",2020-04-16 19:41:18,2020-07-22 13:20:46,97
"115,530",2020-04-03 12:39:45,2020-07-22 13:20:46,110
"115,545",2020-04-17 18:58:14,2020-07-22 13:20:46,96
"115,579",2020-04-06 13:43:38,2020-07-22 13:20:46,107
"115,591",2020-04-14 12:13:58,2020-07-22 13:20:46,99
"115,610",2020-04-17 23:14:04,2020-07-22 13:20:46,96
"115,636",2020-04-07 22:01:19,2020-07-22 13:20:46,106
"115,650",2020-04-09 01:54:24,2020-07-22 13:20:46,104
"115,659",2020-05-21 15:24:55,2020-07-22 13:20:46,62
"115,672",2020-04-07 00:04:51,2020-07-22 13:20:46,106
"115,700",2020-05-04 22:18:36,2020-07-22 13:20:46,79
"115,714",2020-04-20 23:34:15,2020-07-22 13:20:46,93
"115,724",2020-04-16 14:36:24,2020-07-22 13:20:46,97
"115,746",2020-05-17 14:57:53,2020-07-22 13:20:46,66
"115,762",2020-04-18 12:34:51,2020-07-22 13:20:46,95
"108,647",2020-04-13 20:57:13,2020-07-22 13:20:46,100
"109,246",2020-04-10 15:58:25,2020-07-22 13:20:46,103
"110,210",2020-04-11 23:37:09,2020-07-22 13:20:46,102
"109,991",2020-05-16 19:46:31,2020-07-22 13:20:46,67
"114,916",2020-04-22 14:13:38,2020-07-22 13:20:46,91
"116,516",2020-07-09 15:36:37,2020-07-22 13:20:46,13
"116,511",2020-04-24 14:00:37,2020-07-22 13:20:46,89
"115,058",2020-04-20 21:46:47,2020-07-22 13:20:46,93
"116,540",2020-07-08 17:22:02,2020-07-22 13:20:46,14
"116,545",2020-04-29 12:02:11,2020-07-22 13:20:46,84
"116,562",2020-04-25 20:42:27,2020-07-22 13:20:46,88
"116,572",2020-04-27 14:53:17,2020-07-22 13:20:46,86
"116,571",2020-04-22 23:51:33,2020-07-22 13:20:46,91
"116,604",2020-07-13 11:49:57,2020-07-22 13:20:46,9
"116,621",2020-04-23 01:14:52,2020-07-22 13:20:46,90
"116,631",2020-04-23 01:03:01,2020-07-22 13:20:46,90
"116,640",2020-05-26 16:15:35,2020-07-22 13:20:46,57
"116,653",2020-04-26 13:57:43,2020-07-22 13:20:46,87
"116,666",2020-04-23 16:08:22,2020-07-22 13:20:46,90
"116,679",2020-04-29 00:15:12,2020-07-22 13:20:46,84
"116,701",2020-04-23 19:05:28,2020-07-22 13:20:46,90
"116,712",2020-07-06 00:26:59,2020-07-22 13:20:46,16
"116,764",2020-04-24 15:36:20,2020-07-22 13:20:46,89
"116,784",2020-04-23 20:31:54,2020-07-22 13:20:46,90
"116,792",2020-04-30 14:26:10,2020-07-22 13:20:46,83
"116,857",2020-04-24 23:32:47,2020-07-22 13:20:46,89
